Código;Descrição;Situação;Situação Conferência;Situação Sorter;Cod. SKU;Num. Picking;Num. Pedido;Num. Caixa Plástica;Num. Endereço;Num. Posto;Num. Conferencia;Num. Controle;Cor LED;Data Início;Data Finalização;Data Conferência;Quantidade;Quantidade Separada;Quantidade Conferida;Usuário Operador;Usuário Conferência;Livre 1;Livre 2;Livre 3;Livre 4;Livre 5;Livre 6;Livre 6;Livre 6;Livre 6;Livre 10;
396599;BROCA WIDIA 06,00mm                          IRWIN;F;F;;1944;0000284670;3589916;060400;150209;18;1;;;02/09/2025 00:08;02/09/2025 02:01;02/09/2025 02:19;1;1;1;LUCAS.CALIXTO;MARCIOS;2;368942;PLASTICA;109349;15;PLASTICA;31335;7897095014127;PESADO;CAIXA;
396598;BROCA ACO RAPIDO 04,763mm 3/16"            STANLEY;F;F;;21446;0000284670;3589916;060400;159073;17;1;;;02/09/2025 00:08;02/09/2025 01:58;02/09/2025 02:19;2;2;2;ARTHUR.SILVA;MARCIOS;2;368929;PLASTICA;109349;15;PLASTICA;31335;17896525087776;PESADO;CONJUNTO;
396597;SERRA MANUAL BI-METALICA 18D               B.CORTE;F;F;;29553;0000284670;3589916;060400;159081;17;1;;;02/09/2025 00:08;02/09/2025 01:59;02/09/2025 02:19;2;2;2;ARTHUR.SILVA;MARCIOS;2;368955;PLASTICA;109349;15;PLASTICA;31335;7898181499682;PESADO;CAIXA TEMPORARI;
396596;DISCO WIDIA 4.3/8x20mm(24DENTES)OLIMPLUS   B CORTE;F;F;;32042;0000284670;3589916;060400;150296;17;1;;;02/09/2025 00:08;02/09/2025 01:58;02/09/2025 02:19;15;15;15;ARTHUR.SILVA;MARCIOS;2;368954;PLASTICA;109349;15;PLASTICA;31335;7898181498241;PESADO;PEÇA;
396595;FITA SCOTCH FIXA FORTE TRANSP.12mmx2,0m         3M;F;F;;18949;0000284670;3589916;060400;150851;16;1;;;02/09/2025 00:08;02/09/2025 01:52;02/09/2025 02:19;12;0;0;ARTHUR.SILVA;MARCIOS;2;368959;PLASTICA;109349;15;PLASTICA;31335;7891040075126;PESADO;PEÇA;
396594;CH.COMBINADA 13mm                      -TRAMONTINA;F;F;;4549;0000284670;3589916;060400;155681;15;1;;;02/09/2025 00:08;02/09/2025 01:39;02/09/2025 02:19;1;1;0;CARLOS.EDUARDO;MARCIOS;2;368952;PLASTICA;109349;15;PLASTICA;31335;27891114063572;PESADO;CAIXA TEMP 2;
396593;LUVA L.ANTID.MD.PR.10 FORRADA       LV-LPF10-IMBAT;F;F;;33416;0000284670;3589916;060400;155666;15;1;;;02/09/2025 00:08;02/09/2025 01:39;02/09/2025 02:19;12;12;12;CARLOS.EDUARDO;MARCIOS;2;368943;PLASTICA;109349;15;PLASTICA;31335;7908089600667;PESADO;PAR;
396592;KIT SOS  50g                        4601-VEDA TUDO;F;F;;555;0000284670;3589916;060400;155454;14;1;;;02/09/2025 00:08;02/09/2025 01:18;02/09/2025 02:19;2;2;2;WELESON.RODRIGUES;MARCIOS;2;368925;PLASTICA;109349;15;PLASTICA;31335;7898949356165;PESADO;CAIXA TEMP 2;
396591;LIXA MADEIRA 050 C/50pcs              -CARBORUNDUM;F;F;;5273;0000284670;3589916;060400;151535;12;1;;;02/09/2025 00:08;02/09/2025 00:51;02/09/2025 02:19;1;1;1;ISRAEL.LAURINDO;MARCIOS;2;368923;PLASTICA;109349;15;PLASTICA;31335;7894768023110;PESADO;PACOTE;
396590;FECH.EXT.ALAV.LO.2018/04 PARIS               -HELA;F;F;;19718;0000284670;3589916;060400;158359;12;1;;;02/09/2025 00:08;02/09/2025 01:17;02/09/2025 02:19;1;0;0;ISRAEL.LAURINDO;MARCIOS;2;368951;PLASTICA;109349;15;PLASTICA;31335;7898290118689;PESADO;PEÇA;
396589;LUVA L.ANTID.MD.PR.11 FORRADA       LV-LPF11-IMBAT;F;F;;33417;0000284670;3589916;060400;155175;12;1;;;02/09/2025 00:08;02/09/2025 01:17;02/09/2025 02:19;12;0;0;ISRAEL.LAURINDO;MARCIOS;2;368950;PLASTICA;109349;15;PLASTICA;31335;7908089600728;PESADO;PAR;
396588;DOB.FERRO GALV.3x2.1/2" C/3           BLISTER-LOTH;F;F;;85580;0000284670;3589916;060400;151547;10;1;;;02/09/2025 00:08;02/09/2025 00:20;02/09/2025 02:19;2;2;2;MOISES.LEITE;MARCIOS;2;368927;PLASTICA;109349;15;PLASTICA;31335;7893853435456;PESADO;PEÇA;
396587;CORANTE LIQUIDO AMARELO 50ML               -XADREZ;F;F;;1673;0000284670;3589916;060400;150724;10;1;;;02/09/2025 00:08;02/09/2025 00:20;02/09/2025 02:19;2;2;2;MOISES.LEITE;MARCIOS;2;368924;PLASTICA;109349;15;PLASTICA;31335;7891323075195;PESADO;CAIXA TEMP 2;
396586;TOM.DUPLA 20A BR.                  ARIA-TRAMONTINA;F;F;;32013;0000284670;3589916;060400;151658;10;1;;;02/09/2025 00:08;02/09/2025 00:21;02/09/2025 02:19;20;20;20;MOISES.LEITE;MARCIOS;2;368960;PLASTICA;109349;15;PLASTICA;31335;7891435938098;PESADO;PEÇA;
396585;ROLO TEXTURA RELEVO S/CB.23cm          433/23-ROMA;F;F;;12654;0000284670;3589916;060400;150727;10;1;;;02/09/2025 00:08;02/09/2025 00:20;02/09/2025 02:19;12;12;12;MOISES.LEITE;MARCIOS;2;368958;PLASTICA;109349;15;PLASTICA;31335;7891595002615;PESADO;PEÇA;
396584;REGULADOR GAS PQ.504/01BT           058555-ALIANCA;F;F;;5898;0000284669;3589916;060011;158052;10;1;;;02/09/2025 00:08;02/09/2025 01:38;02/09/2025 01:57;1;1;1;MOISES.LEITE;MARCIOS;2;368948;PLASTICA;109349;15;PLASTICA;31335;37891249058556;PESADO;CAIXA TEMP 2;
396583;TRENA 05M/16"                    KTS34-5M-STARRETT;F;F;;10250;0000284669;3589916;060011;151417;9;1;;;02/09/2025 00:08;02/09/2025 01:36;02/09/2025 01:57;6;6;6;MATHEUS.ALVES;MARCIOS;2;368926;PLASTICA;109349;15;PLASTICA;31335;7891265331038;PESADO;PEÇA;
396582;DOB.PORTEIRA Nº01 AZUL                  -SAO ROMAO;F;F;;8943;0000284669;3589916;060011;150799;9;1;;;02/09/2025 00:08;02/09/2025 01:35;02/09/2025 01:57;1;1;1;MATHEUS.ALVES;MARCIOS;2;368938;PLASTICA;109349;15;PLASTICA;31335;17898089528016;PESADO;CAIXA;
396581;DOB.FERRO COLONIAL 3x2.1/2" C/3       BLISTER-LOTH;F;F;;24213;0000284669;3589916;060011;151423;9;1;;;02/09/2025 00:08;02/09/2025 01:36;02/09/2025 01:57;1;1;1;MATHEUS.ALVES;MARCIOS;2;368934;PLASTICA;109349;15;PLASTICA;31335;7893853700066;PESADO;Cartela;
396580;LIXA MADEIRA 080 C/50pcs              -CARBORUNDUM;F;F;;5275;0000284669;3589916;060011;151160;8;1;;;02/09/2025 00:08;02/09/2025 01:33;02/09/2025 01:57;1;1;1;LUCAS.JESUS;MARCIOS;2;368936;PLASTICA;109349;15;PLASTICA;31335;5275;PESADO;PACOTE;
396579;FITA SCOTCH FIXA FORTE TRANSP.19mmx2,0m         3M;F;F;;18950;0000284669;3589916;060011;150974;7;1;;;02/09/2025 00:08;02/09/2025 01:25;02/09/2025 01:57;12;12;12;JULIO.CARVALHO;MARCIOS;2;368939;PLASTICA;109349;15;PLASTICA;31335;7891040118328;PESADO;PEÇA;
396578;REGULADOR GAS PQ.                            -IMAR;F;F;;4073;0000284669;3589916;060011;150133;5;1;;;02/09/2025 00:08;02/09/2025 01:23;02/09/2025 01:57;15;15;15;FLAVIO.SILVA;MARCIOS;2;368957;PLASTICA;109349;15;PLASTICA;31335;7898276630075;PESADO;PEÇA;
396577;LUM.LED RED.EMB.18W/6000K SLIM GII            KIAN;F;F;;19349;0000284669;3589916;060011;150321;5;1;;;02/09/2025 00:08;02/09/2025 01:24;02/09/2025 01:57;6;6;6;FLAVIO.SILVA;MARCIOS;2;368946;PLASTICA;109349;15;PLASTICA;31335;7899710007842;PESADO;PEÇA;
396576;CORANTE LIQUIDO AZUL 50ML                  -XADREZ;F;F;;1674;0000284669;3589916;060011;150169;5;1;;;02/09/2025 00:08;02/09/2025 01:23;02/09/2025 01:57;2;2;2;FLAVIO.SILVA;MARCIOS;2;368944;PLASTICA;109349;15;PLASTICA;31335;7891323075201;PESADO;CAIXA;
396575;LIXA MADEIRA 100 C/50pcs              -CARBORUNDUM;F;F;;5276;0000284669;3589916;060011;150011;4;1;;;02/09/2025 00:08;02/09/2025 01:20;02/09/2025 01:57;1;1;1;FABRICIO.SILVA;MARCIOS;2;368922;PLASTICA;109349;15;PLASTICA;31335;7894768023141;PESADO;PACOTE;
396574;DOB.PORTEIRA Nº02 AZUL                  -SAO ROMAO;F;F;;8944;0000284669;3589916;060011;156861;2;1;;;02/09/2025 00:08;02/09/2025 00:31;02/09/2025 01:57;1;1;1;ALISON.PEREIRA;MARCIOS;2;368932;PLASTICA;109349;15;PLASTICA;31335;17898089528023;PESADO;CAIXA;
396573;RAB.PVC  40CM                            742-KRONA;F;F;;10453;0000284669;3589916;060011;149355;1;1;;;02/09/2025 00:08;02/09/2025 00:28;02/09/2025 01:57;1;1;1;ALISON.PEREIRA;MARCIOS;2;368937;PLASTICA;109349;15;PLASTICA;31335;17897801300831;PESADO;CAIXA TEMP 3;
396572;TORN.JD.1/2"                        TTV1N-REBOUCAS;F;F;;24221;0000284668;3589661;0808;163088;16;1;;;02/09/2025 00:08;02/09/2025 00:49;02/09/2025 00:58;1;1;1;ARTHUR.SILVA;LENILSONL;3;368918;AGRO;109349;2;AGRO;31334;7898003448508;PESADO;PACOTE;
396571;REFIL CARBON BLOCK 5 MICRA 5"x2.1/2"     ACQUABIOS;F;F;;18418;0000284668;3589661;0808;154919;10;1;;;02/09/2025 00:08;02/09/2025 00:47;02/09/2025 00:58;1;1;1;MOISES.LEITE;LENILSONL;3;368919;AGRO;109349;2;AGRO;31334;7898942709494;PESADO;PEÇA;
396570;JOELHO 90º RED.SOLD.25X20MM             -PLASTILIT;F;F;;30386;0000284668;3589661;0808;154175;3;1;;;02/09/2025 00:08;02/09/2025 00:22;02/09/2025 00:58;1;1;1;ELIASJ;LENILSONL;3;368921;AGRO;109349;2;AGRO;31334;17898067900360;PESADO;PACOTE;
396569;REG.MAQ.LAVAR 1/2X3/4" BR/PR.       RMQ01-REBOUCAS;F;F;;27783;0000284668;3589661;0808;162324;1;1;;;02/09/2025 00:08;02/09/2025 00:15;02/09/2025 00:58;1;1;1;ALISON.PEREIRA;LENILSONL;3;368920;AGRO;109349;2;AGRO;31334;7898641101612;PESADO;PACOTE;
396568;ROLO LA SINTETICA RESIMAX C/CB.05cm  339/55A-ATLAS;F;F;;24685;0000284667;3590369;0562;156691;101;1;;;01/09/2025 23:33;02/09/2025 00:52;02/09/2025 02:16;1;1;1;CELIO.FERREIRA;LENILSONL;3;368917;AGRO;109346;7;AGRO;31333;7896380152308;PESADO;PEÇA;
396567;ROLO ESPUMA CINZA C/CB.15cm           406/15-ATLAS;F;F;;81886;0000284667;3590369;0562;163496;101;1;;;01/09/2025 23:33;02/09/2025 00:48;02/09/2025 02:16;1;1;1;CELIO.FERREIRA;LENILSONL;3;368915;AGRO;109346;7;AGRO;31333;7896380140312;PESADO;PEÇA;
396566;ROLO LA ANTI-RESPINGO ECONOMICO 09CM AT773/9-ATLAS;F;F;;27269;0000284667;3590369;0562;152180;101;1;;;01/09/2025 23:33;02/09/2025 00:51;02/09/2025 02:16;1;1;1;CELIO.FERREIRA;LENILSONL;3;368913;AGRO;109346;7;AGRO;31333;7896003894943;PESADO;PEÇA;
396565;ROLO LA CARNEIRO C/CB.09cm             328/9-ATLAS;F;F;;24676;0000284667;3590369;0562;152125;101;1;;;01/09/2025 23:33;02/09/2025 00:51;02/09/2025 02:16;1;1;1;CELIO.FERREIRA;LENILSONL;3;368912;AGRO;109346;7;AGRO;31333;7896380190270;PESADO;PEÇA;
396564;ROLO LA SINTETICA RESIMAX S/CB.23cm   339/5A-ATLAS;F;F;;24688;0000284667;3590369;0562;152495;101;1;;;01/09/2025 23:33;02/09/2025 00:52;02/09/2025 02:16;1;1;1;CELIO.FERREIRA;LENILSONL;3;368908;AGRO;109346;7;AGRO;31333;7896380152278;PESADO;PEÇA;
396563;ROLO LA SINTETICA RESIMAX C/CB.15cm  339/15A-ATLAS;F;F;;24687;0000284667;3590369;0562;150157;18;1;;;01/09/2025 23:33;02/09/2025 02:03;02/09/2025 02:16;1;1;1;LUCAS.CALIXTO;LENILSONL;3;368916;AGRO;109346;7;AGRO;31333;7896380152315;PESADO;PEÇA;
396562;ROLO LA ANTI-GOTA S/CB.23cm           321/10-ATLAS;F;F;;24675;0000284667;3590369;0562;155405;13;1;;;01/09/2025 23:33;02/09/2025 01:53;02/09/2025 02:16;1;1;1;WELESON.RODRIGUES;LENILSONL;3;368907;AGRO;109346;7;AGRO;31333;7896380150113;PESADO;PEÇA;
396561;ROLO LA SINTETICA RESIMAX C/CB.09cm   339/9A-ATLAS;F;F;;24686;0000284667;3590369;0562;154955;11;1;;;01/09/2025 23:33;02/09/2025 01:42;02/09/2025 02:16;1;1;1;ISRAEL.LAURINDO;LENILSONL;3;368910;AGRO;109346;7;AGRO;31333;7896380152292;PESADO;PEÇA;
396560;ROLO LA ANTI-RESPINGO ECONOMICO 23CM AT773/10ATLAS;F;F;;27266;0000284667;3590369;0562;151730;11;1;;;01/09/2025 23:33;02/09/2025 01:41;02/09/2025 02:16;1;1;1;ISRAEL.LAURINDO;LENILSONL;3;368909;AGRO;109346;7;AGRO;31333;7896380193998;PESADO;PEÇA;
396559;MODULO TOM.10A.BR.                 ARIA-TRAMONTINA;F;F;;31986;0000284667;3590369;0562;157919;10;1;;;01/09/2025 23:33;02/09/2025 01:37;02/09/2025 02:16;145;145;145;MOISES.LEITE;LENILSONL;3;368914;AGRO;109346;7;AGRO;31333;7891435932560;PESADO;PEÇA;
396558;ROLO LA CARNEIRO C/CB.15cm            328/15-ATLAS;F;F;;81889;0000284667;3590369;0562;151422;9;1;;;01/09/2025 23:33;02/09/2025 01:34;02/09/2025 02:16;1;1;1;MATHEUS.ALVES;LENILSONL;3;368906;AGRO;109346;7;AGRO;31333;7896380190287;PESADO;PEÇA;
396557;ROLO LA ANTI-RESPINGO ECONOMICO 05CM AT773/5-ATLAS;F;F;;27268;0000284667;3590369;0562;157698;8;1;;;01/09/2025 23:33;02/09/2025 01:29;02/09/2025 02:16;1;1;1;LUCAS.JESUS;LENILSONL;3;368911;AGRO;109346;7;AGRO;31333;7896003894929;PESADO;PEÇA;
396556;SERRA MANUAL BIM.UNIQUE 18D    KBS1218-10-STARRETT;F;F;;15001;0000284666;3589953;0575;163424;101;1;;;01/09/2025 23:56;02/09/2025 01:15;02/09/2025 01:41;1;1;1;JORGE.SOUSA;LUIS.ALMEIDA;3;368905;AGRO;109349;1;AGRO;31332;7891265403421;PESADO;CAIXA;
396555;CX.S.QD.C/3 ENT.100x100x50mm             2259-HERC;F;F;;3078;0000284665;3589484;0353;163430;101;1;;;01/09/2025 23:54;02/09/2025 01:25;02/09/2025 01:44;6;0;0;ALEX.FREITAS;CARLOSAS;3;368892;AGRO;109349;12;AGRO;31331;7898059542762;PESADO;PEÇA;
396554;ROLO ESPUMA CINZA C/CB.05cm            430/05-ROMA;F;F;;5784;0000284665;3589484;0353;163166;101;1;;;01/09/2025 23:54;02/09/2025 01:26;02/09/2025 01:44;10;10;10;ALEX.FREITAS;CARLOSAS;3;368889;AGRO;109349;12;AGRO;31331;7891595000116;PESADO;PEÇA;
396553;ROLO ESPUMA CINZA C/CB.05cm            430/05-ROMA;F;F;;5784;0000284664;3589484;060009;163166;101;1;;;01/09/2025 23:53;02/09/2025 01:18;02/09/2025 02:30;38;38;38;ALEX.FREITAS;CARLOSAS;2;368889;PLASTICA;109349;12;PLASTICA;31331;7891595000116;PESADO;PEÇA;
396552;LAMINA SERRA SABRE BI-METAL   BT121014-20-STARRETT;F;F;;11564;0000284664;3589484;060009;150415;17;1;;;01/09/2025 23:53;02/09/2025 02:09;02/09/2025 02:30;1;1;1;ARTHUR.SILVA;CARLOSAS;2;368904;PLASTICA;109349;12;PLASTICA;31331;7891265201423;PESADO;CAIXA;
396551;ROLO LA CARNEIRO C/CB.09CM             1209-COMPEL;F;F;;3622;0000284664;3589484;060009;159016;17;1;;;01/09/2025 23:53;02/09/2025 02:18;02/09/2025 02:30;1;0;0;ARTHUR.SILVA;CARLOSAS;2;368895;PLASTICA;109349;12;PLASTICA;31331;27897613512092;PESADO;CAIXA;
396550;JOELHO 90º SOLDAVEL 25MM                -PLASTILIT;F;F;;30401;0000284664;3589484;060009;151191;15;1;;;01/09/2025 23:53;02/09/2025 02:03;02/09/2025 02:30;1;1;1;CARLOS.EDUARDO;CARLOSAS;2;368893;PLASTICA;109349;12;PLASTICA;31331;17898067900025;PESADO;PACOTE;
396549;OBTURADOR Cx.ACOP.SAIDA PR.BLISTER    KSO/AS-ASTRA;F;F;;86656;0000284664;3589484;060009;151231;14;1;;;01/09/2025 23:53;02/09/2025 01:34;02/09/2025 02:30;7;7;7;WELESON.RODRIGUES;CARLOSAS;2;368890;PLASTICA;109349;12;PLASTICA;31331;7891222153789;PESADO;UNIDADE;
396548;OBTURADOR Cx.ACOP.SAIDA PR.BLISTER    KSO/AS-ASTRA;F;F;;86656;0000284663;3589484;060031;151231;14;1;;;01/09/2025 23:52;02/09/2025 02:18;02/09/2025 02:48;5;5;5;CARLOS.EDUARDO;LENILSONL;2;368890;PLASTICA;109349;12;PLASTICA;31331;7891222153789;PESADO;UNIDADE;
396547;JOELHO 90º SOLDAVEL 20MM                -PLASTILIT;F;F;;30400;0000284663;3589484;060031;163094;14;1;;;01/09/2025 23:52;02/09/2025 02:18;02/09/2025 02:48;1;1;1;CARLOS.EDUARDO;LENILSONL;2;368887;PLASTICA;109349;12;PLASTICA;31331;17898067900018;PESADO;PACOTE;
396546;PLUG ROSCAVEL 1/2"                       293-KRONA;F;F;;10394;0000284663;3589484;060031;163100;13;1;;;01/09/2025 23:52;02/09/2025 01:54;02/09/2025 02:48;1;1;1;WELESON.RODRIGUES;LENILSONL;2;368900;PLASTICA;109349;12;PLASTICA;31331;17897801301470;PESADO;CAIXA TEMP 2;
396545;VELA P/FILTRO UNIVERSAL                     -ATIVI;F;F;;1797;0000284663;3589484;060031;151388;13;1;;;01/09/2025 23:52;02/09/2025 01:54;02/09/2025 02:48;4;4;4;WELESON.RODRIGUES;LENILSONL;2;368899;PLASTICA;109349;12;PLASTICA;31331;7897186304038;PESADO;PEÇA;
396544;PASTA P/SOLDAR 110gr.                       -EMAVI;F;F;;1546;0000284663;3589484;060031;155093;12;1;;;01/09/2025 23:52;02/09/2025 01:44;02/09/2025 02:48;4;4;4;ISRAEL.LAURINDO;LENILSONL;2;368901;PLASTICA;109349;12;PLASTICA;31331;7898315310173;PESADO;PEÇA;
396543;DISJ.UNIPOLAR  30A                         SOPRANO;F;F;;26573;0000284663;3589484;060031;150657;12;1;;;01/09/2025 23:52;02/09/2025 01:43;02/09/2025 02:48;10;10;10;ISRAEL.LAURINDO;LENILSONL;2;368898;PLASTICA;109349;12;PLASTICA;31331;7892327509174;PESADO;PEÇA;
396542;MASSA EPOXI KIT 360º 100GR(SECA RAPIDO)-DOCTORBOND;F;F;;27613;0000284663;3589484;060031;157339;6;1;;;01/09/2025 23:52;02/09/2025 01:36;02/09/2025 02:48;3;3;3;FLAVIO.SILVA;LENILSONL;2;368903;PLASTICA;109349;12;PLASTICA;31331;20618341369133;PESADO;CAIXA TEMPORARI;
396541;ROLO ESPUMA CINZA C/CB.15cm            430 15-ROMA;F;F;;5786;0000284663;3589484;060031;157219;6;1;;;01/09/2025 23:52;02/09/2025 01:36;02/09/2025 02:48;10;10;10;FLAVIO.SILVA;LENILSONL;2;368894;PLASTICA;109349;12;PLASTICA;31331;7891595000130;PESADO;PEÇA;
396540;PLUG ROSCAVEL 1/2"                      -PLASTILIT;F;F;;30454;0000284663;3589484;060031;149727;3;1;;;01/09/2025 23:52;02/09/2025 00:31;02/09/2025 02:48;1;1;1;ELIASJ;LENILSONL;2;368902;PLASTICA;109349;12;PLASTICA;31331;17898067900612;PESADO;PACOTE;
396539;TE ROSCAVEL 1/2"                         299-KRONA;F;F;;10406;0000284663;3589484;060031;149730;3;1;;;01/09/2025 23:52;02/09/2025 00:32;02/09/2025 02:48;1;1;1;ELIASJ;LENILSONL;2;368888;PLASTICA;109349;12;PLASTICA;31331;17897801302514;PESADO;CAIXA TEMP 2;
396538;TE ROSCAVEL 1/2"                        -PLASTILIT;F;F;;30491;0000284663;3589484;060031;154011;2;1;;;01/09/2025 23:52;02/09/2025 00:24;02/09/2025 02:48;1;0;0;ALISON.PEREIRA;LENILSONL;2;368897;PLASTICA;109349;12;PLASTICA;31331;31051586863;PESADO;PACOTE;
396537;ADAPT.SOLD.A.A.P/CX.D'AGUA 20MMX1/2"       FORTLEV;F;F;;26815;0000284663;3589484;060031;162015;2;1;;;01/09/2025 23:52;02/09/2025 00:24;02/09/2025 02:48;1;0;0;ALISON.PEREIRA;LENILSONL;2;368891;PLASTICA;109349;12;PLASTICA;31331;17898543591440;PESADO;PACOTE;
396536;ESGUICHO RETO                          -TRAMONTINA;F;F;;20627;0000284663;3589484;060031;153692;1;1;;;01/09/2025 23:52;02/09/2025 00:12;02/09/2025 02:48;2;2;2;ALISON.PEREIRA;LENILSONL;2;368896;PLASTICA;109349;12;PLASTICA;31331;17891117006999;PESADO;SACO;
396535;CORANTE LIQUIDO PRETO 50ML                 -XADREZ;F;F;;1677;0000284662;3589467;0751;163356;101;1;;;01/09/2025 23:55;02/09/2025 01:12;02/09/2025 01:37;1;1;1;CELIO.FERREIRA;EDENILSONN;3;368857;AGRO;109349;17;AGRO;31330;7891323075256;PESADO;CAIXA;
396534;ROLO ESPUMA CINZA C/CB.05cm            430/05-ROMA;F;F;;5784;0000284662;3589467;0751;163166;101;1;;;01/09/2025 23:55;02/09/2025 01:19;02/09/2025 01:37;15;15;15;CELIO.FERREIRA;EDENILSONN;3;368854;AGRO;109349;17;AGRO;31330;7891595000116;PESADO;PEÇA;
396533;CX.P/1 DISJ.SOBREPOR                  620650-ILUMI;F;F;;21529;0000284662;3589467;0751;163382;101;1;;;01/09/2025 23:55;02/09/2025 01:17;02/09/2025 01:37;5;5;5;CELIO.FERREIRA;EDENILSONN;3;368853;AGRO;109349;17;AGRO;31330;7898493991546;PESADO;PEÇA;
396532;TORN.JD.1/2"x3/4"                        1128-HERC;F;F;;3065;0000284662;3589467;0751;163472;101;1;;;01/09/2025 23:55;02/09/2025 01:15;02/09/2025 01:37;1;1;1;CELIO.FERREIRA;EDENILSONN;3;368880;AGRO;109349;17;AGRO;31330;7898059540898;PESADO;CAIXA;
396531;VELA P/FILTRO 2213                           -LEAO;F;F;;27580;0000284662;3589467;0751;163582;101;1;;;01/09/2025 23:55;02/09/2025 01:16;02/09/2025 01:37;1;1;1;CELIO.FERREIRA;EDENILSONN;3;368886;AGRO;109349;17;AGRO;31330;789961831622000003;PESADO;SACO;
396530;PREGO C/CAB.16x24                         PREGOFIX;F;F;;26000;0000284662;3589467;0751;163552;101;1;;;01/09/2025 23:55;02/09/2025 01:16;02/09/2025 01:37;1;1;1;CELIO.FERREIRA;EDENILSONN;3;368871;AGRO;109349;17;AGRO;31330;7899447144520;PESADO;KILO;
396529;PREGO C/CAB.16x24                         PREGOFIX;F;F;;26000;0000284661;3589467;060036;163552;101;1;;;01/09/2025 23:55;02/09/2025 01:17;02/09/2025 04:01;2;2;2;CELIO.FERREIRA;WALLACE.SANTOS;2;368871;PLASTICA;109349;17;PLASTICA;31330;7899447144520;PESADO;KILO;
396528;PREGO C/CAB.15x15                           GERDAU;F;F;;974;0000284661;3589467;060036;163189;101;1;;;01/09/2025 23:55;02/09/2025 01:10;02/09/2025 04:01;2;2;2;CELIO.FERREIRA;WALLACE.SANTOS;2;368866;PLASTICA;109349;17;PLASTICA;31330;7891738018855;PESADO;KILO;
396527;VALV.PIA AMER.3.1/2" CR.               VA001-ALPHA;F;F;;31487;0000284661;3589467;060036;163280;101;1;;;01/09/2025 23:55;02/09/2025 01:11;02/09/2025 04:01;5;5;5;CELIO.FERREIRA;WALLACE.SANTOS;2;368862;PLASTICA;109349;17;PLASTICA;31330;7898538960001;PESADO;PEÇA;
396526;GRELHA QD.Cx.SIFONADA BR.Nº50 100        936-KRONA;F;F;;11767;0000284661;3589467;060036;163025;19;1;;;01/09/2025 23:55;02/09/2025 03:16;02/09/2025 04:01;1;1;1;LUCAS.CALIXTO;WALLACE.SANTOS;2;368878;PLASTICA;109349;17;PLASTICA;31330;17897801307090;PESADO;CAIXA;
396525;PARAF.MAD.CB.CHATA FC RS 5,5x45(RP)ZI  C/200-31636;F;F;;22589;0000284661;3589467;060036;158855;16;1;;;01/09/2025 23:55;02/09/2025 03:07;02/09/2025 04:01;1;1;1;ARTHUR.SILVA;WALLACE.SANTOS;2;368861;PLASTICA;109349;17;PLASTICA;31330;7892183093312;PESADO;CAIXA;
396524;FILTRO LINHA 5 TOM.CABO 0,80M BR.POP     227731-FC;F;F;;35000;0000284661;3589467;060036;150904;16;1;;;01/09/2025 23:55;02/09/2025 03:07;02/09/2025 04:01;5;5;5;ARTHUR.SILVA;WALLACE.SANTOS;2;368860;PLASTICA;109349;17;PLASTICA;31330;7897356527731;PESADO;PEÇA;
396523;VALV.LAV.7/8" 5602 BR.ABS                -HIDROPAL;F;F;;13158;0000284661;3589467;060036;150835;16;1;;;01/09/2025 23:55;02/09/2025 03:07;02/09/2025 04:01;10;10;10;ARTHUR.SILVA;WALLACE.SANTOS;2;368851;PLASTICA;109349;17;PLASTICA;31330;7898247876297;PESADO;PEÇA;
396522;TE 1/2"METAL                           RAMO-FORUSI;F;F;;30024;0000284661;3589467;060036;155678;15;1;;;01/09/2025 23:55;02/09/2025 03:00;02/09/2025 04:01;1;1;1;CARLOS.EDUARDO;WALLACE.SANTOS;2;368856;PLASTICA;109349;17;PLASTICA;31330;7908364503386;PESADO;PACOTE;
396521;PREGO S/CAB.12x12                           GERDAU;F;F;;1007;0000284661;3589467;060036;155382;13;1;;;01/09/2025 23:55;02/09/2025 02:42;02/09/2025 04:01;1;1;1;WELESON.RODRIGUES;WALLACE.SANTOS;2;368855;PLASTICA;109349;17;PLASTICA;31330;7891738039065;PESADO;KILO;
396520;CHUVEIRO BR.04"(90mm)                    VALEPLAST;F;F;;21965;0000284661;3589467;060036;151533;12;1;;;01/09/2025 23:55;02/09/2025 02:34;02/09/2025 04:01;10;10;10;ISRAEL.LAURINDO;WALLACE.SANTOS;2;368850;PLASTICA;109349;17;PLASTICA;31330;7898477893927;PESADO;PEÇA;
396519;PARAF.MAD.CB.CHATA FC RS 4,5x45(RP)ZI  C/200-31624;F;F;;22577;0000284661;3589467;060036;155100;12;1;;;01/09/2025 23:55;02/09/2025 02:34;02/09/2025 04:01;1;1;1;ISRAEL.LAURINDO;WALLACE.SANTOS;2;368870;PLASTICA;109349;17;PLASTICA;31330;7892183092810;PESADO;CAIXA;
396518;VALV.LAV.7/8" 5603 CR.ABS                -HIDROPAL;F;F;;13159;0000284661;3589467;060036;150648;12;1;;;01/09/2025 23:55;02/09/2025 02:32;02/09/2025 04:01;5;5;5;ISRAEL.LAURINDO;WALLACE.SANTOS;2;368863;PLASTICA;109349;17;PLASTICA;31330;7898247876280;PESADO;PEÇA;
